"readingId","gaugeId","gaugeRevisionId","remarks","readingDate","readingHour","readingMinute","quality","rainAmount","snowDepth","snowAccumulation","createdDate","brand","model","description","gaugeType","gaugeTypeOther","lat","lng"
"1665087","2998","2998","","2014-02-05","7","0","Good","0.0","","","2008-07-04","Tru-Chek","","","TruChek","","32.24819361374691","-110.6944087240845"
"1665118","1097","1097","","2014-02-05","7","0","Good","0.0","","","2007-06-13","Oregon Scientific","","","TruChek","","32.2819580711","-111.0693499446"
"1665257","1213","1213","","2014-02-05","7","0","Good","0.0","","","2007-07-08","N/A","","","TruChek","","32.24541481835304","-111.03502303361893"
"1665811","4918","4918","","2014-02-05","7","0","Good","0.0","","","2009-12-03","Acu-Rite","","","TruChek","","32.15828729942103","-111.02498562075198"
"1665917","3057","3057","","2014-02-05","7","0","Good","0.0","","","2008-07-14","Acu-Rite","","","TruChek","","32.22334332274461","-110.76454246496269"
"1666531","7893","7893","","2014-02-05","7","0","Good","0.0","","","2013-12-18","Tru-Chek","","","TruChek","","32.28723736458473","-110.99332219363077"
"1666648","1553","1553","","2014-02-05","7","0","Good","0.0","","","2007-07-27","Davis","","","TruChek","","32.2894726529","-110.8449268341"
"1666730","978","978","","2014-02-05","7","0","Good","0.0","","","2007-03-24","","","","TruChek","","32.123204003","-110.6900936365"
"1666894","6270","6270","","2014-02-05","7","0","Good","0.0","","","2012-07-07","Tru-Chek","","","TruChek","","32.33304675682699","-110.97339257597923"
"1667050","5879","5879","","2014-02-05","7","0","Good","0.0","","","2011-07-18","","","","TruChek","","32.30363846244661","-110.82668781280518"
"1667862","6404","6404","","2014-02-05","7","0","Good","0.0","","","2012-08-16","N/A","","","TruChek","","32.0667286788249","-110.69367806775665"
"1668244","1278","1278","","2014-02-05","7","0","Good","0.0","","","2007-07-10","N/A","","","TruChek","","32.29982890914803","-110.97232342232019"
"1668275","1701","1701","","2014-02-05","7","0","Good","0.0","","","2007-08-07","","","","TruChek","","32.248885608","-110.9038496017"
"1668312","5501","5501","","2014-02-05","7","0","Good","0.0","","","2010-07-20","Taylor","","","TruChek","","32.18259103674062","-110.8181369304657"
"1668388","6192","6192","","2014-02-05","7","0","Good","0.0","","","2012-03-19","Tru-Chek","","","TruChek","","32.21101779721963","-110.86708670855387"
"1668706","119","119","","2014-02-05","7","0","Good","0.0","","","2006-06-11","Taylor","","","TruChek","","32.250255739400004","-110.7149630785"
"1668751","5837","5837","","2014-02-05","7","0","Good","0.0","","","2011-07-07","Taylor","","","TruChek","","32.23261125408494","-110.73455286025592"
"1669182","5912","5912","","2014-02-05","7","0","Good","0.0","","","2011-07-25","Tru-Chek","","","TruChek","","32.28544560382272","-110.95212936401367"
"1669241","4395","4395","","2014-02-05","7","0","Good","0.0","","","2009-06-30","Taylor","","","TruChek","","32.152598","-110.7691"
"1669341","6794","6794","","2014-02-05","7","0","Good","0.0","","","2013-01-08","Productive Alternatives","","","TruChek","","32.36277174641442","-110.99769741296768"
"1669657","317","317","","2014-02-05","7","0","Good","0.0","","","2006-07-17","Tru-Chek","","","TruChek","","32.3347736929","-111.0133910179"
"1669705","1331","1331","","2014-02-05","7","0","Good","0.0","","","2007-07-11","Tru-Chek","","","TruChek","","31.9140660832","-110.6205224991"
"1670238","157","157","","2014-02-05","7","0","Good","0.0","","","2006-06-11","Tru-Chek","","","TruChek","","32.3018157135","-110.8980345726"
"1670316","221","221","","2014-02-05","7","0","Good","0.0","","","2006-07-05","","","","Other","National Weather Service spotter rain gauge","32.2289732696","-111.0325822234"
"1672242","346","346","","2014-02-05","7","0","Good","0.0","","","2006-08-09","","","","TruChek","","32.2141921674","-110.9950688481"
"1673480","14","14","","2014-02-05","7","0","Good","0.0","","","2005-06-01","","","","TruChek","","32.2671584","-110.949532"
"1673505","2413","2413","","2014-02-05","7","0","Good","0.0","","","2008-02-03","Oregon Scientific","","","TruChek","","32.23042356701033","-110.90151822567805"
"1673669","5185","5185","","2014-02-05","7","0","Good","0.0","","","2010-01-27","N/A","","","TruChek","","32.24003369792452","-111.0295110940933"
"1673785","1295","1295","","2014-02-05","7","0","Good","0.0","","","2007-07-10","Honeywell","","","TruChek","","32.1706722259","-110.7641601563"
"1673845","5809","5809","","2014-02-05","7","0","Good","0.0","","","2011-07-01","Oregon Scientific","","","TruChek","","32.26881399273332","-110.93027204275131"
"1673900","116","116","","2014-02-05","7","0","Good","0.0","","","2006-06-30","Tru-Chek","","","TruChek","","32.27011125010873","-110.93550503253937"
"1674037","1369","1369","","2014-02-05","7","0","Good","0.0","","","2007-07-15","Acu-Rite","","","TruChek","","31.8301971819","-110.9972548485"
"1674153","1919","1919","","2014-02-05","7","0","Good","0.0","","","2007-09-20","Tru-Chek","","","TruChek","","32.39422594129596","-110.98855805396624"
"1674179","5496","5496","","2014-02-05","7","0","Good","0.0","","","2010-07-20","Stratus","","","TruChek","","32.21323859728106","-110.95518493655618"
"1674238","4473","4473","","2014-02-05","7","0","Good","0.0","","","2009-07-17","Productive Alternatives","","","TruChek","","32.23145772921889","-110.88743984699249"
"1674338","490","490","","2014-02-05","7","0","Good","0.0","","","2006-09-06","La Crosse","","","TruChek","","32.55727861159502","-111.25080071389675"
"1674366","6126","6126","","2014-02-05","7","0","Good","0.0","","","2011-12-29","","","","TruChek","","32.38090829898425","-110.95698148012161"
"1674508","1306","1306","","2014-02-05","7","0","Good","0.0","","","2007-07-11","Acu-Rite","","","TruChek","","32.27133591662592","-111.05923533439636"
"1674534","2125","2125","","2014-02-05","7","0","Good","0.0","","","2007-11-30","","","","TruChek","","32.19790385080317","-111.0846358537674"
"1674562","7056","7056","","2014-02-05","7","0","Good","0.0","","","2013-03-10","Productive Alternatives","","","TruChek","","31.96618254530141","-110.99330998957157"
"1674631","67","67","","2014-02-05","7","0","Good","0.0","","","2006-09-08","Productive Alternatives","","","TruChek","","32.2308333333","-110.7647222222"
"1674654","1292","1292","","2014-02-05","7","0","Good","0.0","","","2007-07-10","Tru-Chek","","","TruChek","","32.26297156885449","-110.72910368442535"
"1674725","5648","5648","","2014-02-05","7","0","Good","0.0","","","2011-01-07","","","","TruChek","","32.22915342364272","-110.75877320768086"
"1674901","6188","6188","","2014-02-05","7","0","Good","0.0","","","2012-03-18","Tru-Chek","","","TruChek","","32.45382323303575","-111.0773053765297"
"1674933","1561","1561","","2014-02-05","7","0","Good","0.0","","","2007-07-28","Tru-Chek","","","TruChek","","32.26117502045844","-110.88404631615504"
"1674992","21","21","","2014-02-05","7","0","Good","0.0","","","2005-06-01","Tru-Chek","","","TruChek","","32.25355848782419","-110.94638407230377"
"1675063","4630","4630","","2014-02-05","7","0","Good","0.0","","","2009-09-07","Taylor","","","TruChek","","32.43557002951827","-111.02525442838669"
"1675352","154","154","","2014-02-05","7","0","Good","0.0","","","2006-06-11","N/A","","","TruChek","","31.99548378428979","-111.30976438522339"
"1675470","3191","3191","","2014-02-05","7","0","Good","0.0","","","2008-08-02","Tru-Chek","","","TruChek","","31.83770430224657","-110.97021710874287"
"1675532","309","309","","2014-02-05","7","0","Good","0.0","","","2006-07-13","Tru-Chek","","","TruChek","","32.2432869092","-110.7245600224"
"1675750","5897","5897","","2014-02-05","7","0","Good","0.0","","","2011-07-23","Tru-Chek","","","TruChek","","32.24151736797371","-110.92039239408223"
"1675859","454","454","","2014-02-05","7","0","Good","0.0","","","2006-08-24","Productive Alternatives","","","TruChek","","32.2835862078","-111.075296402"
"1676044","1188","1188","","2014-02-05","7","0","Good","0.0","","","2007-07-04","La Crosse","","","TruChek","","32.35682118602634","-111.00310850149981"
"1676141","6775","6775","","2014-02-05","7","0","Good","0.0","","","2013-01-03","Acu-Rite","","","TruChek","","32.23282903084677","-110.77904534341542"
"1676497","230","230","","2014-02-05","7","0","Good","0.0","","","2006-08-06","N/A","","","Other","Homemade.  Collector 3 15/16 diam.  Rainfall in inches is volume of water (in cc) / 199.5","31.8629","-110.9799"
"1676588","6048","6048","","2014-02-05","7","0","Good","0.0","","","2011-10-09","Acu-Rite","","","TruChek","","32.45973254915337","-111.08499526977539"
"1676688","7616","7616","","2014-02-05","7","0","Good","0.0","","","2013-07-25","N/A","","","TruChek","","32.31152891018135","-110.83536449075154"
"1676714","421","421","","2014-02-05","7","0","Good","0.0","","","2006-08-15","N/A","","","TruChek","","32.24649140400278","-110.82843229640275"
"1677494","1382","1382","","2014-02-05","7","0","Good","0.0","","","2007-07-16","","","","TruChek","","32.41842938810802","-111.02524101734161"
"1677634","1921","1921","","2014-02-05","7","0","Good","0.0","","","2007-09-21","","","","Other","digital guage 8yr old","32.25405751902881","-110.74853897094727"
"1682785","4433","4433","","2014-02-05","7","0","Good","0.0","","","2009-07-10","Oregon Scientific","","","TruChek","","32.466927","-110.941541"
"1685621","4625","4625","","2014-02-05","7","0","Good","0.0","","","2009-09-03","Davis","","","TruChek","","32.30523265758821","-110.94648009539469"
"1692130","5680","5680","","2014-02-05","7","0","Good","0.0","","","2011-03-05","Davis","","","TruChek","","32.18743","-110.756495"
"1720459","164","164","","2014-02-05","7","0","Good","0.0","","","2006-06-12","Unknown","","","TruChek","","32.2834048012","-111.2376344204"
"1737230","1599","1599","","2014-02-05","7","0","Good","0.0","","","2007-07-31","Oregon Scientific","","","TruChek","","32.3211068805","-111.07704252"
"1741919","10","10","","2014-02-05","7","0","Good","0.0","","","2006-07-06","N/A","","","TruChek","","32.224578219","-110.9067329764"
"1749488","23","23","","2014-02-05","7","0","Good","0.0","","","2006-10-09","","","","TruChek","","32.2168676479","-110.8010995388"
"1749968","1433","1433","","2014-02-05","7","0","Good","0.0","","","2007-07-20","Productive Alternatives","","","FunnelCatchWithOverflow","","32.37623292340694","-111.01636290550232"
"1798929","6428","6428","","2014-02-05","7","0","Good","0.0","","","2012-08-23","N/A","","","TruChek","","32.1730132034446","-110.83864751458577"
"1817497","188","188","","2014-02-05","7","0","Absent","","","","2006-06-13","N/A","","","TruChek","","32.25304947316636","-111.02794307470731"
"1861816","3717","3717","","2014-02-05","7","0","Good","0.0","","","2009-01-05","Tru-Chek","","","TruChek","","32.24297429741304","-110.96666371823176"
"1652231","2348","2348","60 - 39","2014-02-06","7","0","Trace","","","","2008-01-13","Davis","","","TruChek","","32.46957100591838","-110.95882335305419"
"1652235","1335","1335","","2014-02-06","5","1","Good","0.0","","","2007-07-12","Bought at Ace Hardware","","","TruChek","","32.32545419316276","-110.9598058462143"
"1652242","1005","1005","","2014-02-06","7","0","Good","0.0","","","2007-03-28","La Crosse","","LaCrosse WS-7038U","TippingBucketOrElectronic","","32.2919577244985","-110.80424308776855"
"1652248","1229","1229","","2014-02-06","7","0","Good","0.0","","","2007-07-10","Davis","","","TruChek","","32.14598672436939","-110.73027849197388"
"1652249","5545","5545","","2014-02-06","6","18","Good","0.0","","","2010-08-24","Oregon Scientific","","","TruChek","","32.11207053448044","-110.76502355933599"
"1652252","6538","6538","scattered clouds & 39°","2014-02-06","7","0","Good","0.0","","","2012-09-29","Tru-Chek","","","TruChek","","32.37714893325592","-111.13654078915715"
"1652254","3017","3017","","2014-02-06","7","0","Good","0.0","","","2008-07-07","Tru-Chek","","","TruChek","","32.2938","-111.2318"
"1652259","281","281","","2014-02-06","7","0","Good","0.0","","","2006-07-19","N/A","","","TruChek","","32.2807834363","-110.9673643112"
"1652271","5166","5166","","2014-02-06","7","0","Good","0.0","","","2010-01-22","Davis","","","TruChek","","32.2274344748694","-110.86442310062637"
"1652272","196","196","","2014-02-06","7","0","Good","0.0","","","2006-06-17","Davis","","","TruChek","","32.2432233887","-111.0184979439"
"1652274","1454","1454","","2014-02-06","7","0","Trace","","","","2007-07-22","N/A","","","TruChek","","32.4589110167","-110.9572845697"
"1652278","1254","1254","","2014-02-06","7","0","Good","0.0","","","2007-07-10","","","","Other","Davis digital Tipping bucket","32.2938260182","-110.7896411419"
"1652316","3166","3166","","2014-02-06","7","0","Good","0.0","","","2008-07-27","Tru-Chek","","","TruChek","","31.89072621607337","-110.93151926994324"
"1652319","4419","4419","","2014-02-06","7","0","Good","0.0","","","2009-07-07","Springfield","","","TruChek","","32.28074885466054","-110.7749617472291"
"1652320","6555","6555","","2014-02-06","7","0","Trace","","","","2012-10-05","Productive Alternatives","","","TruChek","","32.5187","-110.90229"
"1652326","1919","1919","","2014-02-06","7","10","Good","0.0","","","2007-09-20","Tru-Chek","","","TruChek","","32.39422594129596","-110.98855805396624"
"1652331","162","162","","2014-02-06","7","0","Good","0.0","","","2006-10-06","N/A","","CoCoRAHS offical gauge","TruChek","","32.39318342400378","-110.96568943932652"
"1652334","5662","5662","","2014-02-06","7","0","Good","0.0","","","2011-01-12","Taylor","","","TruChek","","32.44849750043792","-110.97991704940796"
"1652337","1725","1725","","2014-02-06","7","0","Good","0.0","","","2007-08-14","N/A","","","TruChek","","31.7911568804","-111.0263568163"
"1652339","169","169","Max. wind 12 mph about 5 pm.","2014-02-06","7","0","Good","0.0","","","2006-07-03","La Crosse","","","TruChek","","32.290941937","-110.8527588844"
"1652341","135","135","","2014-02-06","7","0","Good","0.0","","","2006-06-11","Davis","","","TruChek","","31.94989548519042","-110.79481780529022"
"1652348","20","20","","2014-02-06","7","0","Good","0.0","","","2005-07-25","","","","TruChek","","31.9665807536","-110.6931138039"
"1652350","1355","1355","","2014-02-06","7","0","Good","0.0","","","2007-07-13","RainWise Rainew","","","TruChek","","32.36317511056115","-111.00445792078972"
"1652351","5974","5974","","2014-02-06","7","0","Trace","","","","2011-08-26","Taylor","","","TruChek","","32.2124529667152","-110.7720254659489"
"1652354","5472","5472","","2014-02-06","7","0","Good","0.0","","","2010-06-22","Taylor","","","TruChek","","32.2009804032014","-110.80718412995338"
"1652356","3203","3203","","2014-02-06","7","0","Good","0.0","","","2008-08-06","N/A","","","TruChek","","32.28818927713864","-110.88318049907684"
"1652357","803","803","","2014-02-06","7","0","Absent","","","","2007-01-20","","","","Other","Not sure","32.398359538","-111.0544985533"
"1652358","6444","6444","","2014-02-06","7","0","Good","0.0","","","2012-09-01","La Crosse","","","TruChek","","32.17115808983002","-111.13429963588715"
"1652364","146","146","59/36","2014-02-06","7","0","Good","0.0","","","2006-06-11","Smith Hawkin","","","TruChek","","32.2191459424","-110.7823240757"
"1652415","1206","1206","","2014-02-06","7","0","Trace","","","","2007-07-07","Stratus","","","TruChek","","32.30552465161976","-110.96659988164902"
